,Unnamed: 0.1,Unnamed: 0,Unnamed: 1,Plate information ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
365,365,,F,-0.27347138812265664,-0.23926148051951837,-0.2563664343210875,-0.2905763419242258,-0.2620680855882772,-0.23926148051951837,-0.2506647830538978,-0.2848746906570361,-0.3361895520617435,-0.2506647830538978,-0.2848746906570361,-0.2107532241835698,-0.26776973685546696,-0.2962779931914155,-0.3304879007945538,-0.2848746906570361,-0.2506647830538978,-0.24496313178670806,-0.2620680855882772,-0.22215652671794922,-0.24496313178670806,-0.27347138812265664,2.9251549727707724,3.9229439445289724
366,366,,G,-0.3133829469929847,-0.2848746906570361,-0.3304879007945538,-0.2506647830538978,-0.26776973685546696,-0.30197964445860526,-0.2620680855882772,-0.2791730393898464,-0.2506647830538978,-0.26776973685546696,-0.2848746906570361,-0.23926148051951837,-0.22785817798513894,-0.24496313178670806,-0.3190845982601744,-0.30768129572579495,-0.27347138812265664,-0.3361895520617435,-0.32478624952736407,-0.30197964445860526,-0.2848746906570361,-0.32478624952736407,2.8738401113660657,3.592248171031969
367,367,,H,-0.39320606473364067,-0.26776973685546696,-0.30197964445860526,-0.19934992164919035,-0.2620680855882772,-0.3133829469929847,-0.3133829469929847,-0.2563664343210875,-0.23926148051951837,-0.22215652671794922,-0.2905763419242258,-0.30768129572579495,-0.3304879007945538,-0.27347138812265664,-0.26776973685546696,-0.30197964445860526,-0.34759285459612294,-0.2962779931914155,-0.3361895520617435,-0.2620680855882772,-0.3361895520617435,-0.3703994596648818,2.7541054347550813,3.535231658360072
368,368,,I,-0.3304879007945538,-0.34759285459612294,-0.3304879007945538,-0.37610111093207144,-0.30768129572579495,-0.32478624952736407,-0.37610111093207144,-0.39320606473364067,-0.32478624952736407,-0.2848746906570361,-0.26776973685546696,-0.2905763419242258,-0.3133829469929847,-0.2905763419242258,-0.3304879007945538,-0.32478624952736407,-0.27347138812265664,-0.32478624952736407,-0.2620680855882772,-0.26776973685546696,-0.35899615713050237,-0.2962779931914155,2.97646983417548,3.603651473566349
369,369,,J,-0.3133829469929847,-0.3190845982601744,-0.32478624952736407,-0.2962779931914155,-0.2905763419242258,-0.2962779931914155,-0.30768129572579495,-0.3190845982601744,-0.3703994596648818,-0.3133829469929847,-0.3190845982601744,-0.2848746906570361,-0.2905763419242258,-0.26776973685546696,-0.24496313178670806,-0.37610111093207144,-0.26776973685546696,-0.3190845982601744,-0.3190845982601744,-0.38180276219926124,-0.3304879007945538,-0.34189120332893325,3.033486346847377,3.147519372191171
370,370,,K,-0.26776973685546696,-0.26776973685546696,-0.3532945058633127,-0.2620680855882772,-0.2905763419242258,-0.3133829469929847,-0.35899615713050237,-0.30197964445860526,-0.30197964445860526,-0.2962779931914155,-0.3361895520617435,-0.3190845982601744,-0.3361895520617435,-0.30768129572579495,-0.3304879007945538,-0.3361895520617435,-0.2848746906570361,-0.3304879007945538,-0.2107532241835698,-0.2848746906570361,-0.3133829469929847,-0.3190845982601744,3.312867258939673,3.478215145688175
371,371,,L,-0.2791730393898464,-0.32478624952736407,-0.3190845982601744,-0.3190845982601744,-0.22215652671794922,-0.34189120332893325,-0.30197964445860526,-0.2620680855882772,-0.3133829469929847,-0.3190845982601744,-0.2791730393898464,-0.23926148051951837,-0.2962779931914155,-0.23926148051951837,-0.26776973685546696,-0.32478624952736407,-0.3133829469929847,-0.3304879007945538,-0.22785817798513894,-0.34189120332893325,-0.3361895520617435,-0.30197964445860526,2.98787313670986,3.615054776100728
372,372,,M,-0.35899615713050237,-0.2962779931914155,-0.2791730393898464,-0.22215652671794922,-0.22785817798513894,-0.32478624952736407,-0.2506647830538978,-0.34189120332893325,-0.26776973685546696,-0.3304879007945538,-0.32478624952736407,-0.2620680855882772,-0.26776973685546696,-0.22785817798513894,-0.22215652671794922,-0.3532945058633127,-0.26776973685546696,-0.30768129572579495,-0.2848746906570361,-0.3190845982601744,-0.30197964445860526,-0.2962779931914155,3.352778817810001,3.7233861501773324
373,373,,N,-0.3646978083976921,-0.2563664343210875,-0.30197964445860526,-0.3361895520617435,-0.2962779931914155,-0.26776973685546696,-0.2563664343210875,-0.2164548754507595,-0.2563664343210875,-0.26776973685546696,-0.2848746906570361,-0.2905763419242258,-0.30197964445860526,-0.4217143210695892,-0.2620680855882772,-0.34189120332893325,-0.22785817798513894,-0.30768129572579495,-0.2563664343210875,-0.2848746906570361,-0.3133829469929847,-0.2962779931914155,3.512425053291313,3.6549663349710557
374,374,,O,-0.26776973685546696,-0.26776973685546696,-0.34759285459612294,-0.2848746906570361,-0.2962779931914155,-0.2905763419242258,-0.32478624952736407,-0.2620680855882772,-0.2962779931914155,-0.2563664343210875,-0.2962779931914155,-0.32478624952736407,-0.2620680855882772,-0.2164548754507595,-0.2905763419242258,-0.2563664343210875,-0.2848746906570361,-0.2905763419242258,-0.2791730393898464,-0.2905763419242258,-0.26776973685546696,-0.3190845982601744,3.4896184482225547,3.7632977090476603
375,375,,P,-0.32478624952736407,-0.2506647830538978,-0.20505157291638007,-0.3361895520617435,-0.2905763419242258,-0.2620680855882772,-0.23355982925232865,-0.2506647830538978,-0.30197964445860526,-0.2164548754507595,-0.23926148051951837,-0.2848746906570361,-0.2962779931914155,-0.27347138812265664,-0.23926148051951837,-0.2620680855882772,-0.22785817798513894,-0.3190845982601744,-0.30768129572579495,-0.2905763419242258,-0.27347138812265664,-0.2848746906570361,3.77470101158204,4.019872016071198
376,376,,,,,,,,,,,,,,,,,,,,,,,,,,
377,377,,,,,,,,,,,,,,,,,,,,,,,,,,
378,378,,Basic assay information ,,,,,,,,,,,,,,,,,,,,,,,,
379,379,,Assay ID: ,,,,541,,,,,,,,,,,,,,,,,,,,
380,380,,Assay Started: ,,,,3/22/2023 15:44,,,,,,,,,,,,,,,,,,,,
381,381,,Assay Finished: ,,,,3/22/2023 15:56,,,,,,,,,,,,,,,,,,,,
382,382,,Assay Exported: ,,,,3/23/2023 19:03,,,,,,,,,,,,,,,,,,,,
383,383,,Protocol ID: ,,,,100135,,,,,,,,,,,,,,,,,,,,
384,384,,Protocol Name: ,,,,Klein lab BTG,,,,,,,,,,,,,,,,,,,,
385,385,,Serial#: ,,,,1051054,,,,,,,,,,,,,,,,,,,,
386,386,,,,,,,,,,,,,,,,,,,,,,,,,,
387,387,,,,,,,,,,,,,,,,,,,,,,,,,,
388,388,,,,,,,,,,,,,,,,,,,,,,,,,,
389,389,,Protocol information,,,,,,,,,,,,,,,,,,,,,,,,
390,390,,Protocol:,,,,,,,,,,,,,,,,,,,,,,,,
391,391,,Protocol name,,,,Klein lab BTG,,,,,,,,,,,,,,,,,,,,
392,392,,Number of assay repeats,,,,1,,,,,,,,,,,,,,,,,,,,
393,393,,Start assay repeat each,,,,,,,,,,,,,,,,,,,,,,,,
394,394,,Number of plate repeats,,,,1,,,,,,,,,,,,,,,,,,,,
395,395,,Start plate repeat each,,,,,,,,,,,,,,,,,,,,,,,,
396,396,,Is label meas. height used,,,,Yes,,,,,,,,,,,,,,,,,,,,
397,397,,Height of measurement,,,,Defined in label,,,,,,,,,,,,,,,,,,,,
398,398,,Is gripper height used,,,,No,,,,,,,,,,,,,,,,,,,,
399,399,,Mode of measurement,,,,By Rows  bi-directional,,,,,,,,,,,,,,,,,,,,
400,400,,Rotated plate,,,,No,,,,,,,,,,,,,,,,,,,,
401,401,,Soft move,,,,No,,,,,,,,,,,,,,,,,,,,
402,402,,Protocol notes,,,, ,,,,,,,,,,,,,,,,,,,,
403,403,,,,,,,,,,,,,,,,,,,,,,,,,,
404,404,,Plate type:,,,,,,,,,,,,,,,,,,,,,,,,
405,405,,Name of the plate type,,,,384 Nunc Maxisorp 460372,,,,,,,,,,,,,,,,,,,,
406,406,,Number of rows,,,,16,,,,,,,,,,,,,,,,,,,,
407,407,,Number of columns,,,,24,,,,,,,,,,,,,,,,,,,,
408,408,,Number of the wells in the plate,,,,384,,,,,,,,,,,,,,,,,,,,
409,409,,Height of the plate,,,,14.4 mm,,,,,,,,,,,,,,,,,,,,
410,410,,,,,,,,,,,,,,,,,,,,,,,,,,
411,411,,Coordinates of corners:,,,,,,,,,,,,,,,,,,,,,,,,
412,412,,384 Nunc Maxisorp 460372 + Jez US LUM 384 (cps),,,,,,,,,,,,,,,,,,,,,,,,
413,413,,11.88 mm x------------------------------------------------------ x 115.3 mm,,,,,,,,,,,,,,,,,,,,,,,,
414,414,,9.09 mm                                                            9.11 mm,,,,,,,,,,,,,,,,,,,,,,,,
415,415,,,,,,,,,,,,,,,,,,,,,,,,,,
416,416,,11.83 mm x------------------------------------------------------ x 115.43 mm,,,,,,,,,,,,,,,,,,,,,,,,
417,417,,76.51 mm                                                           76.32 mm,,,,,,,,,,,,,,,,,,,,,,,,
418,418,,,,,,,,,,,,,,,,,,,,,,,,,,
419,419,,Platemap:,,,,,,,,,,,,,,,,,,,,,,,,
420,420,,Plate,,,,1,,,,,,,,,,,,,,,,,,,,
421,421,,Group,,,,1,,,,,,,,,,,,,,,,,,,,
422,422,,,,,,,,,,,,,,,,,,,,,,,,,,
423,423,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
424,424,,A,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
425,425,,B,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
426,426,,C,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
427,427,,D,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
428,428,,E,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
429,429,,F,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
430,430,,G,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
431,431,,H,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
432,432,,I,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
433,433,,J,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
434,434,,K,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
435,435,,L,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
436,436,,M,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
437,437,,N,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
438,438,,O,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
439,439,,P,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
440,440,,,,,,,,,,,,,,,,,,,,,,,,,,
441,441,, ZL - Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
442,442,, - - Undefined,,,,,,,,,,,,,,,,,,,,,,,,
443,443,, ZH - Z_High,,,,,,,,,,,,,,,,,,,,,,,,
444,444,,,,,,,,,,,,,,,,,,,,,,,,,,
445,445,,Calculations:,,,,,,,,,,,,,,,,,,,,,,,,
446,446,,Plate,,,,1,,,,,,,,,,,,,,,,,,,,
447,447,, Formula index,,,,Calc 1,,,,,,,,,,,,,,,,,,,,
448,448,, Formula name,,,,Z',,,,,,,,,,,,,,,,,,,,
449,449,, Formula,,,,1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,
450,450,,,,,,,,,,,,,,,,,,,,,,,,,,
451,451,,Auto export parameters:,,,,,,,,,,,,,,,,,,,,,,,,
452,452,,Export format,,,,Plate2,,,,,,,,,,,,,,,,,,,,
453,453,,Include basic assay information,,,,Yes,,,,,,,,,,,,,,,,,,,,
454,454,,Place assay information at,,,,End of file,,,,,,,,,,,,,,,,,,,,
455,455,,Include basic plate information,,,,Yes,,,,,,,,,,,,,,,,,,,,
456,456,,Place plate information at,,,,Beginning of plate,,,,,,,,,,,,,,,,,,,,
457,457,,Include protocol information,,,,Yes,,,,,,,,,,,,,,,,,,,,
458,458,,Protocol info level,,,,Large,,,,,,,,,,,,,,,,,,,,
459,459,,Include error and warning information,,,,Yes,,,,,,,,,,,,,,,,,,,,
460,460,,Include background information,,,,Yes,,,,,,,,,,,,,,,,,,,,
461,461,,Add plate number to the file name,,,,Yes,,,,,,,,,,,,,,,,,,,,
462,462,,Each plate to separate file,,,,No,,,,,,,,,,,,,,,,,,,,
463,463,,Field separator to use,,,,System,,,,,,,,,,,,,,,,,,,,
464,464,,File name format,,,,<DefaultDataFolder>\<Date>\<ProtocolName>_<AssayID>.csv,,,,,,,,,,,,,,,,,,,,
465,465,,,,,,,,,,,,,,,,,,,,,,,,,,
466,466,,Operations:,,,,,,,,,,,,,,,,,,,,,,,,
467,467,,Plate 1,,,,,,,,,,,,,,,,,,,,,,,,
468,468,,  Group 1,,,,,,,,,,,,,,,,,,,,,,,,
469,469,,    Measurement,,,,,,,,,,,,,,,,,,,,,,,,
470,470,,      Label,,,,Jez US LUM 384 (cps)(1),,,,,,,,,,,,,,,,,,,,
471,471,,,,,,,,,,,,,,,,,,,,,,,,,,
472,472,,Labels:,,,,,,,,,,,,,,,,,,,,,,,,
473,473,,Jez US LUM 384 (cps),,,,7000006,,,,,,,,,,,,,,,,,,,,
474,474,,Measurement height,,,,0 mm,,,,,,,,,,,,,,,,,,,,
475,475,,Measurement time,,,,0.1 s,,,,,,,,,,,,,,,,,,,,
476,476,,CT,,,,0,,,,,,,,,,,,,,,,,,,,
477,477,,Aperture,,,,384 Plate US Luminescence aperture,,,,,,,,,,,,,,,,,,,,
478,478,,Last edited,,,,3/2/2023 11:21,,,,,,,,,,,,,,,,,,,,
479,479,,Last edited by,,,,EnVision,,,,,,,,,,,,,,,,,,,,
480,480,,Factory preset,,,,No,,,,,,,,,,,,,,,,,,,,
481,481,,,,,,,,,,,,,,,,,,,,,,,,,,
482,482,,Aperture:,,,,,,,,,,,,,,,,,,,,,,,,
483,483,,384 Plate US Luminescence aperture,,,,9,,,,,,,,,,,,,,,,,,,,
484,484,,Height,,,,4.2 mm,,,,,,,,,,,,,,,,,,,,
485,485,,Diameter,,,,3.7 mm,,,,,,,,,,,,,,,,,,,,
486,486,,Description,,,,Can also be used in 96 plate,,,,,,,,,,,,,,,,,,,,
487,487,,Last edited,,,,3/9/2022 17:22,,,,,,,,,,,,,,,,,,,,
488,488,,Last edited by,,,,Installation,,,,,,,,,,,,,,,,,,,,
489,489,,Factory preset,,,,Yes,,,,,,,,,,,,,,,,,,,,
490,490,,,,,,,,,,,,,,,,,,,,,,,,,,
491,491,,Instrument:,,,,,,,,,,,,,,,,,,,,,,,,
492,492,,Serial number,,,,1051054,,,,,,,,,,,,,,,,,,,,
493,493,,Nickname,,,,EnVision#Alpha_680nm,,,,,,,,,,,,,,,,,,,,
494,494,,,,,,,,,,,,,,,,,,,,,,,,,,
495,495,,Normalization:,,,,,,,,,,,,,,,,,,,,,,,,
496,496,,,,,,,,,,,,,,,,,,,,,,,,,,
497,497,,,,,,,,,,,,,,,,,,,,,,,,,,
498,498,,,,,,,,,,,,,,,,,,,,,,,,,,
499,499,,Assay notifications:,,,,,,,,,,,,,,,,,,,,,,,,
500,500,,WARNING: Warning while loading plate. Stacker out of plates. Plate 7 Plate Repeat 1 Well P01,,,,,,,,,,,,,,,,,,,,,,,,
501,501,,,,,,,,,,,,,,,,,,,,,,,,,,
502,502,,,,,,,,,,,,,,,,,,,,,,,,,,
503,503,,,,,,,,,,,,,,,,,,,,,,,,,,
504,504,,Exported with EnVision Workstation version 1.14.3049.1193,,,,,,,,,,,,,,,,,,,,,,,,
