,Unnamed: 0,Plate information ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
369,369,J,-0.39076206517821627,-0.4764943034710751,-1.2415731388693727,-1.1873664894677487,-0.2837052891327665,-0.4618438576868523,-0.35229107976705354,-0.11234933436767262,-0.24284682366787863,-0.0766999162927305,-0.14761892607043098,-0.1005747168299824,-0.12233334186506876,-0.3475161196596032,-0.10768289608084601,-0.20122870545862367,-0.1773539049213719,-0.04555415377367926,-0.34502011778525415,-0.14930101429010098,-0.31333174616308357,-0.2615668377254966,3.1875821871630277,3.160288949276124
370,370,K,-0.5161590289091003,-0.3491982078792732,-0.23573864441701503,-0.12206203731350923,-0.3131147025218358,-0.28278285365746364,-0.13644117854617216,0.2438192809198753,-0.14685927332606385,-0.17626868671513318,-0.22564611509899493,-1.2963766582844283,-0.2102902774807171,-0.23307985981173013,-0.22705689876710525,-0.08896288202322818,-0.317943923539598,-0.6103559692106212,-0.16981163838801275,-0.06861504065625226,-0.33796619944470246,-0.3803982313086365,3.108415519017913,2.98193333708079
371,371,L,-0.45164280654820843,-0.3605387381344679,-0.10350480598682711,-0.1409448341020628,-1.3154764987142296,-0.8040674190242327,-0.1507660588685232,0.04994504837532808,-0.15662623718221236,-0.07452947988025305,-0.3312378465660224,-0.07995557091144667,-0.4206598267600929,-0.18088086409164775,0.025907465107140447,-0.15961058724936886,-0.22141376409466387,-0.3182152280911577,-1.2104816372606335,-0.6443775599762052,-0.1154964671657647,-0.20687184013106505,3.1213838765824655,2.9796001179373772
372,372,M,-0.5207712062856148,-0.29765034308293403,-0.29439468846421785,-0.26986875700322277,-0.15906797814624948,-0.058468250427920115,-0.13199178390059346,-0.12195351549288513,-0.2080113192476157,-0.2908134683836301,0.053092181173420426,-0.07371556622557415,-0.2464823046587783,-1.3671328853311928,0.65707037385558,-0.013865782151508663,-0.2460482173762829,0.6116539919244897,-0.4700915160542666,0.0037147527895585375,-0.10100880411247795,-0.29450321028484167,3.1443905025547263,3.137011018752303
373,373,N,-0.4845791791075536,-0.33085802019383886,-0.48501326639004905,0.047991655604098266,-0.19102765431997976,-0.22439811416182034,-0.027051183357309064,-0.25028056838061385,-1.0457997744639076,-0.25972196677489073,-0.48674961552003104,-0.00534681923253488,-1.3706055835911566,-1.0265914122134823,0.18440358412830535,0.5482772486801484,0.12189501544895524,-0.14219283503923738,-0.09840428041750496,-0.051251549356432696,-0.152719451639753,-0.05336772485859823,3.049216865867591,3.042651295719846
374,374,O,-0.2589623140305236,-0.5413360912938386,-0.1662846792177369,-0.2274367251392889,-0.37291022568558924,-0.2821859836440322,-0.31452548618994614,-0.05418163851327713,-0.32407540640484683,-0.39510293800317103,-0.28972825017739134,-0.007788560196571871,-0.28668963919992296,-0.2686750169763602,0.042782608214152563,-0.0962338440050275,-0.07729678630616177,-0.03746927813720075,0.11755414262400035,-0.06579347332003137,0.07680419897973634,-0.05635207492575458,3.104291689834206,3.1706527831457034
375,375,P,-0.41528799663921123,-0.6228359785823665,-0.3681895264884509,-0.38533597414702264,-0.31398287708682676,-0.44399201819422546,-0.42689983144596555,-0.08999383931915499,-1.2576886292320177,-1.2664246357922395,-0.19260122071902594,-0.9755318956099506,-0.3131147025218358,-0.20904227654354252,0.027535292416498533,-0.008548212940938866,-0.17550903397076606,0.006807624677338979,0.21614621666078812,0.032093208882701056,0.09492734302392289,-0.07214199982652797,3.1767300051006404,2.9947931728247186
376,376,,,,,,,,,,,,,,,,,,,,,,,,,
377,377,,,,,,,,,,,,,,,,,,,,,,,,,
378,378,Basic assay information ,,,,,,,,,,,,,,,,,,,,,,,,
379,379,Assay ID: ,,,,735,,,,,,,,,,,,,,,,,,,,
380,380,Assay Started: ,,,,5/26/2023 7:03:49 PM,,,,,,,,,,,,,,,,,,,,
381,381,Assay Finished: ,,,,5/26/2023 7:15:22 PM,,,,,,,,,,,,,,,,,,,,
382,382,Assay Exported: ,,,,5/26/2023 7:17:35 PM,,,,,,,,,,,,,,,,,,,,
383,383,Protocol ID: ,,,,100135,,,,,,,,,,,,,,,,,,,,
384,384,Protocol Name: ,,,,Klein lab BTG,,,,,,,,,,,,,,,,,,,,
385,385,Serial#: ,,,,1051054,,,,,,,,,,,,,,,,,,,,
386,386,,,,,,,,,,,,,,,,,,,,,,,,,
387,387,,,,,,,,,,,,,,,,,,,,,,,,,
388,388,,,,,,,,,,,,,,,,,,,,,,,,,
389,389,Protocol information,,,,,,,,,,,,,,,,,,,,,,,,
390,390,Protocol:,,,,,,,,,,,,,,,,,,,,,,,,
391,391,Protocol name,,,,Klein lab BTG,,,,,,,,,,,,,,,,,,,,
392,392,Number of assay repeats,,,,1,,,,,,,,,,,,,,,,,,,,
393,393,Start assay repeat each,,,,,,,,,,,,,,,,,,,,,,,,
394,394,Number of plate repeats,,,,1,,,,,,,,,,,,,,,,,,,,
395,395,Start plate repeat each,,,,,,,,,,,,,,,,,,,,,,,,
396,396,Is label meas. height used,,,,Yes,,,,,,,,,,,,,,,,,,,,
397,397,Height of measurement,,,,Defined in label,,,,,,,,,,,,,,,,,,,,
398,398,Is gripper height used,,,,No,,,,,,,,,,,,,,,,,,,,
399,399,Mode of measurement,,,,By Rows  bi-directional,,,,,,,,,,,,,,,,,,,,
400,400,Rotated plate,,,,No,,,,,,,,,,,,,,,,,,,,
401,401,Soft move,,,,No,,,,,,,,,,,,,,,,,,,,
402,402,Protocol notes,,,, ,,,,,,,,,,,,,,,,,,,,
403,403,,,,,,,,,,,,,,,,,,,,,,,,,
404,404,Plate type:,,,,,,,,,,,,,,,,,,,,,,,,
405,405,Name of the plate type,,,,384 Nunc Maxisorp 460372,,,,,,,,,,,,,,,,,,,,
406,406,Number of rows,,,,16,,,,,,,,,,,,,,,,,,,,
407,407,Number of columns,,,,24,,,,,,,,,,,,,,,,,,,,
408,408,Number of the wells in the plate,,,,384,,,,,,,,,,,,,,,,,,,,
409,409,Height of the plate,,,,14.4 mm,,,,,,,,,,,,,,,,,,,,
410,410,,,,,,,,,,,,,,,,,,,,,,,,,
411,411,Coordinates of corners:,,,,,,,,,,,,,,,,,,,,,,,,
412,412,384 Nunc Maxisorp 460372 + Jez US LUM 384 (cps),,,,,,,,,,,,,,,,,,,,,,,,
413,413,11.88 mm x------------------------------------------------------ x 115.3 mm,,,,,,,,,,,,,,,,,,,,,,,,
414,414,9.09 mm                                                            9.11 mm,,,,,,,,,,,,,,,,,,,,,,,,
415,415,,,,,,,,,,,,,,,,,,,,,,,,,
416,416,11.83 mm x------------------------------------------------------ x 115.43 mm,,,,,,,,,,,,,,,,,,,,,,,,
417,417,76.51 mm                                                           76.32 mm,,,,,,,,,,,,,,,,,,,,,,,,
418,418,,,,,,,,,,,,,,,,,,,,,,,,,
419,419,Platemap:,,,,,,,,,,,,,,,,,,,,,,,,
420,420,Plate,,,,1,,,,,,,,,,,,,,,,,,,,
421,421,Group,,,,1,,,,,,,,,,,,,,,,,,,,
422,422,,,,,,,,,,,,,,,,,,,,,,,,,
423,423,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
424,424,A,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
425,425,B,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
426,426,C,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
427,427,D,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
428,428,E,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
429,429,F,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
430,430,G,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
431,431,H,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
432,432,I,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
433,433,J,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
434,434,K,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
435,435,L,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
436,436,M,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
437,437,N,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
438,438,O,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
439,439,P,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
440,440,,,,,,,,,,,,,,,,,,,,,,,,,
441,441, ZL - Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
442,442, - - Undefined,,,,,,,,,,,,,,,,,,,,,,,,
443,443, ZH - Z_High,,,,,,,,,,,,,,,,,,,,,,,,
444,444,,,,,,,,,,,,,,,,,,,,,,,,,
445,445,Calculations:,,,,,,,,,,,,,,,,,,,,,,,,
446,446,Plate,,,,1,,,,,,,,,,,,,,,,,,,,
447,447, Formula index,,,,Calc 1,,,,,,,,,,,,,,,,,,,,
448,448, Formula name,,,,Z',,,,,,,,,,,,,,,,,,,,
449,449, Formula,,,,1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,
450,450,,,,,,,,,,,,,,,,,,,,,,,,,
451,451,Auto export parameters:,,,,,,,,,,,,,,,,,,,,,,,,
452,452,Export format,,,,Plate2,,,,,,,,,,,,,,,,,,,,
453,453,Include basic assay information,,,,Yes,,,,,,,,,,,,,,,,,,,,
454,454,Place assay information at,,,,End of file,,,,,,,,,,,,,,,,,,,,
455,455,Include basic plate information,,,,Yes,,,,,,,,,,,,,,,,,,,,
456,456,Place plate information at,,,,Beginning of plate,,,,,,,,,,,,,,,,,,,,
457,457,Include protocol information,,,,Yes,,,,,,,,,,,,,,,,,,,,
458,458,Protocol info level,,,,Large,,,,,,,,,,,,,,,,,,,,
459,459,Include error and warning information,,,,Yes,,,,,,,,,,,,,,,,,,,,
460,460,Include background information,,,,Yes,,,,,,,,,,,,,,,,,,,,
461,461,Add plate number to the file name,,,,Yes,,,,,,,,,,,,,,,,,,,,
462,462,Each plate to separate file,,,,No,,,,,,,,,,,,,,,,,,,,
463,463,Field separator to use,,,,System,,,,,,,,,,,,,,,,,,,,
464,464,File name format,,,,<DefaultDataFolder>\<Date>\<ProtocolName>_<AssayID>.csv,,,,,,,,,,,,,,,,,,,,
465,465,,,,,,,,,,,,,,,,,,,,,,,,,
466,466,Operations:,,,,,,,,,,,,,,,,,,,,,,,,
467,467,Plate 1,,,,,,,,,,,,,,,,,,,,,,,,
468,468,  Group 1,,,,,,,,,,,,,,,,,,,,,,,,
469,469,    Measurement,,,,,,,,,,,,,,,,,,,,,,,,
470,470,      Label,,,,Jez US LUM 384 (cps)(1),,,,,,,,,,,,,,,,,,,,
471,471,,,,,,,,,,,,,,,,,,,,,,,,,
472,472,Labels:,,,,,,,,,,,,,,,,,,,,,,,,
473,473,Jez US LUM 384 (cps),,,,7000006,,,,,,,,,,,,,,,,,,,,
474,474,Measurement height,,,,0 mm,,,,,,,,,,,,,,,,,,,,
475,475,Measurement time,,,,0.1 s,,,,,,,,,,,,,,,,,,,,
476,476,CT,,,,0,,,,,,,,,,,,,,,,,,,,
477,477,Aperture,,,,384 Plate US Luminescence aperture,,,,,,,,,,,,,,,,,,,,
478,478,Last edited,,,,3/2/2023 11:21:54 AM,,,,,,,,,,,,,,,,,,,,
479,479,Last edited by,,,,EnVision,,,,,,,,,,,,,,,,,,,,
480,480,Factory preset,,,,No,,,,,,,,,,,,,,,,,,,,
481,481,,,,,,,,,,,,,,,,,,,,,,,,,
482,482,Aperture:,,,,,,,,,,,,,,,,,,,,,,,,
483,483,384 Plate US Luminescence aperture,,,,9,,,,,,,,,,,,,,,,,,,,
484,484,Height,,,,4.2 mm,,,,,,,,,,,,,,,,,,,,
485,485,Diameter,,,,3.7 mm,,,,,,,,,,,,,,,,,,,,
486,486,Description,,,,Can also be used in 96 plate,,,,,,,,,,,,,,,,,,,,
487,487,Last edited,,,,3/9/2022 5:22:33 PM,,,,,,,,,,,,,,,,,,,,
488,488,Last edited by,,,,Installation,,,,,,,,,,,,,,,,,,,,
489,489,Factory preset,,,,Yes,,,,,,,,,,,,,,,,,,,,
490,490,,,,,,,,,,,,,,,,,,,,,,,,,
491,491,Instrument:,,,,,,,,,,,,,,,,,,,,,,,,
492,492,Serial number,,,,1051054,,,,,,,,,,,,,,,,,,,,
493,493,Nickname,,,,EnVision#Alpha_680nm,,,,,,,,,,,,,,,,,,,,
494,494,,,,,,,,,,,,,,,,,,,,,,,,,
495,495,Normalization:,,,,,,,,,,,,,,,,,,,,,,,,
496,496,,,,,,,,,,,,,,,,,,,,,,,,,
497,497,,,,,,,,,,,,,,,,,,,,,,,,,
498,498,,,,,,,,,,,,,,,,,,,,,,,,,
499,499,Assay notifications:,,,,,,,,,,,,,,,,,,,,,,,,
500,500,WARNING: Warning while loading plate. Stacker out of plates. Plate 7 Plate Repeat 1 Well P01,,,,,,,,,,,,,,,,,,,,,,,,
501,501,,,,,,,,,,,,,,,,,,,,,,,,,
502,502,,,,,,,,,,,,,,,,,,,,,,,,,
503,503,,,,,,,,,,,,,,,,,,,,,,,,,
504,504,Exported with EnVision Workstation version 1.14.3049.1193,,,,,,,,,,,,,,,,,,,,,,,,
