,Unnamed: 0,Plate information ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
360,360,A,-0.22761521712109076,-0.23529290927064025,-0.24855437752895304,-0.21225983282199173,-0.2338969652434494,-0.24366857343378517,-0.24646046148816683,-0.24855437752895304,-0.20737402872682384,-0.22552130108030452,-0.2715874539776016,-0.2443665454473806,-0.233198993229854,-0.2422726294065944,-0.20179025261806058,-0.23668885329783107,-0.21225983282199173,-0.24506451746097602,-0.2422726294065944,-0.25413815363771636,-0.217843608930755,-0.2108638887948009,-0.33021710311961605,4.540929579762754,,,A11,Fludrocortisone Acetate,,,
361,361,B,-0.22063549698513663,-0.2457624894745714,-0.23250102121625862,-0.2108638887948009,-0.21574969288996879,-0.2290111611482816,-0.2290111611482816,-0.23599088128423565,-0.19969633657727434,-0.1927166164413202,-0.18783081234615237,-0.24785640551535762,-0.2171456369171596,-0.22063549698513663,-0.17247542804705335,-0.22761521712109076,-0.21225983282199173,-0.15991193180233593,-0.22552130108030452,-0.24017871336580815,-0.20248822463165597,-0.19411256046851103,-0.3239353549972574,4.489279650756693,,,,,,,
362,362,C,-0.22133346899873205,-0.21295780483558713,-0.24925234954254846,-0.18224703623738908,-0.2457624894745714,-0.2248233290667091,-0.24646046148816683,-0.21644766490356418,-0.18713284033255698,-0.18783081234615237,-0.20109228060446518,-0.19341458845491563,-0.20876997275401465,-0.21923955295794584,-0.20248822463165597,-0.19969633657727434,-0.20528011268603763,-0.20667605671322842,-0.2304071051754724,-0.2373868253114265,-0.2318030492026632,-0.20737402872682384,-0.3316130471468069,4.360852800255137,,,,,,,
363,363,D,-0.2150517208763734,-0.23599088128423565,-0.2387827693386173,-0.18154906422379366,-0.17247542804705335,-0.22133346899873205,-0.2045821406724422,-0.233198993229854,-0.18922675637334319,-0.19550850449570187,-0.18992472838693858,-0.1962064765092973,-0.2045821406724422,-0.22761521712109076,-0.22342738503951828,-0.18783081234615237,-0.1976024205364881,-0.22342738503951828,-0.23668885329783107,-0.2318030492026632,-0.23948074135221273,-0.20109228060446518,-0.32882115909242526,4.817326497146536,,,,,,,
364,364,E,-0.19830039255008353,-0.20248822463165597,-0.19132067241412942,-0.19690444852289268,-0.19690444852289268,-0.2311050771890678,-0.19830039255008353,-0.21295780483558713,-0.1766632601286258,-0.18085109221019824,-0.18015312019660282,-0.19830039255008353,-0.20179025261806058,-0.17945514818300742,-0.1766632601286258,-0.2045821406724422,-0.24925234954254846,-0.17387137207424416,-0.22203144101232744,-0.18783081234615237,-0.21225983282199173,-0.1920186444277248,-0.3309150751332115,4.84105754560878,,,,,,,
365,365,F,-0.2038841686588468,-0.20528011268603763,-0.22133346899873205,-0.18992472838693858,-0.17177745603345793,-0.2241253570531137,-0.1976024205364881,-0.21574969288996879,-0.1927166164413202,-0.19550850449570187,-0.2038841686588468,-0.1850389242917707,-0.2150517208763734,-0.17317340006064877,-0.17736123214222121,-0.19132067241412942,-0.18154906422379366,-0.1927166164413202,-0.19481053248210645,-0.2443665454473806,-0.2171456369171596,-0.2031861966452514,-0.3260292710380436,4.995309360613366,,,,,,,
366,366,G,-0.21574969288996879,-0.22621927309389994,-0.17247542804705335,-0.2101659167812055,-0.17177745603345793,-0.18783081234615237,-0.16549570791109924,-0.2311050771890678,-0.19132067241412942,-0.2038841686588468,-0.21923955295794584,-0.19481053248210645,-0.15083829562559561,-0.190622700400534,-0.18852878435974776,-0.16200584784312216,-0.16758962395188545,-0.1640997638839084,-0.22552130108030452,-0.22621927309389994,-0.18852878435974776,-0.21854158094435042,-0.32882115909242526,4.5611707681570195,,,,,,,
367,367,H,-0.19969633657727434,-0.20248822463165597,-0.18573689630536613,-0.17596528811503037,-0.2108638887948009,-0.18573689630536613,-0.17596528811503037,-0.18643486831896156,-0.17456934408783956,-0.1710794840198625,-0.19550850449570187,-0.18224703623738908,-0.2045821406724422,-0.17805920415581658,-0.163401791870313,-0.1850389242917707,-0.24087668537940354,-0.1710794840198625,-0.21295780483558713,-0.21225983282199173,-0.1927166164413202,-0.19411256046851103,-0.3281231870788298,4.972276284164717,,,,,,,
368,368,I,-0.21295780483558713,-0.1976024205364881,-0.18852878435974776,-0.18573689630536613,-0.18783081234615237,-0.20248822463165597,-0.18294500825098448,-0.22970913316187697,-0.20248822463165597,-0.1836429802645799,-0.17317340006064877,-0.17247542804705335,-0.2304071051754724,-0.1766632601286258,-0.1976024205364881,-0.1766632601286258,-0.18573689630536613,-0.16270381985671759,-0.20179025261806058,-0.19690444852289268,-0.19132067241412942,-0.20109228060446518,-0.32882115909242526,4.935981739457755,,,,,,,
369,369,J,-0.21365577684918255,-0.1976024205364881,-0.1962064765092973,-0.23529290927064025,-0.21854158094435042,-0.22621927309389994,-0.1836429802645799,-0.16549570791109924,-0.19411256046851103,-0.1836429802645799,-0.17596528811503037,-0.18922675637334319,-0.1836429802645799,-0.16619367992469464,-0.18085109221019824,-0.19411256046851103,-0.18224703623738908,-0.18294500825098448,-0.2031861966452514,-0.233198993229854,-0.19690444852289268,-0.18573689630536613,-0.3281231870788298,5.035093765388303,,,,,,,
370,370,K,-0.21435374886277797,-0.20876997275401465,-0.233198993229854,-0.19341458845491563,-0.2199375249715412,-0.2045821406724422,-0.18713284033255698,-0.21644766490356418,-0.16270381985671759,-0.18922675637334319,-0.18085109221019824,-0.23948074135221273,-0.18573689630536613,-0.1571200437479543,-0.18713284033255698,-0.16479773589750382,-0.20109228060446518,-0.2318030492026632,-0.19550850449570187,-0.23250102121625862,-0.22970913316187697,-0.19481053248210645,-0.3309150751332115,5.034395793374708,,,,,,,
371,371,L,-0.2108638887948009,-0.24157465739299896,-0.2241253570531137,-0.18573689630536613,0.1150890415542557,-0.20737402872682384,-0.17736123214222121,-0.20876997275401465,-0.17805920415581658,-0.1962064765092973,-0.16758962395188545,-0.1836429802645799,-0.17177745603345793,-0.18713284033255698,-0.1836429802645799,-0.17317340006064877,-0.17247542804705335,-0.18852878435974776,-0.24087668537940354,-0.2311050771890678,-0.20737402872682384,-0.20039430859086976,-0.3330089911739977,4.978558032287075,,,,,,,
372,372,M,-0.23529290927064025,-0.2471584335017622,-0.2380847973250219,-0.1927166164413202,-0.2045821406724422,-0.17945514818300742,-0.19969633657727434,-0.19550850449570187,-0.19830039255008353,-0.18783081234615237,-0.1850389242917707,-0.17596528811503037,-0.18154906422379366,-0.2241253570531137,-0.21365577684918255,-0.18085109221019824,-0.20737402872682384,-0.12780521917694707,-0.20737402872682384,-0.2199375249715412,-0.1976024205364881,-0.2443665454473806,-0.3351029072147839,4.335027835752107,,,,,,,
373,373,N,-0.2241253570531137,-0.2311050771890678,-0.19830039255008353,-0.1976024205364881,-0.18992472838693858,-0.19411256046851103,-0.19341458845491563,-0.18783081234615237,-0.1696835399926717,-0.18713284033255698,-0.24366857343378517,-0.18852878435974776,-0.19969633657727434,-0.08592689836122244,-0.13618088334009198,-0.1494423515984048,-0.17317340006064877,-0.1850389242917707,-0.18573689630536613,-0.22552130108030452,-0.22203144101232744,-0.20039430859086976,-0.3316130471468069,5.086743694394364,,,,,,,
374,374,O,-0.22831318913468618,-0.19899836456367892,-0.22621927309389994,-0.20248822463165597,-0.2031861966452514,-0.2031861966452514,-0.19969633657727434,-0.19132067241412942,-0.16828759596548087,-0.2115618608083963,-0.18992472838693858,-0.17247542804705335,-0.20528011268603763,-0.18992472838693858,-0.23599088128423565,-0.19899836456367892,-0.18224703623738908,-0.17456934408783956,-0.21365577684918255,-0.20528011268603763,-0.22342738503951828,-0.2290111611482816,-0.3344049352011885,4.855714957894283,,,,,,,
375,375,P,-0.2108638887948009,-0.21574969288996879,-0.22621927309389994,-0.21225983282199173,-0.19550850449570187,-0.18922675637334319,-0.20528011268603763,-0.22831318913468618,-0.23250102121625862,-0.2171456369171596,-0.20876997275401465,-0.19341458845491563,-0.22552130108030452,-0.2171456369171596,-0.20807200074041923,-0.18992472838693858,-0.1962064765092973,-0.19899836456367892,-0.2115618608083963,-0.2338969652434494,-0.2576280137056934,-0.2108638887948009,-0.3344049352011885,4.641437549720492,,,,,,,
376,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,378,Basic assay information ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,379,Assay ID: ,,,,703,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,380,Assay Started: ,,,,5/19/23 15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,381,Assay Finished: ,,,,5/19/23 15:12,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,382,Assay Exported: ,,,,5/19/23 16:25,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,383,Protocol ID: ,,,,100135,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,384,Protocol Name: ,,,,Klein lab BTG,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,385,Serial#: ,,,,1051054,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,389,Protocol information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,390,Protocol:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,391,Protocol name,,,,Klein lab BTG,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,392,Number of assay repeats,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,393,Start assay repeat each,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,394,Number of plate repeats,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,395,Start plate repeat each,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,396,Is label meas. height used,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,397,Height of measurement,,,,Defined in label,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,398,Is gripper height used,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,399,Mode of measurement,,,,By Rows  bi-directional,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,400,Rotated plate,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,401,Soft move,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,402,Protocol notes,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,404,Plate type:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,405,Name of the plate type,,,,384 Nunc Maxisorp 460372,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,406,Number of rows,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,407,Number of columns,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,408,Number of the wells in the plate,,,,384,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,409,Height of the plate,,,,14.4 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,411,Coordinates of corners:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,412,384 Nunc Maxisorp 460372 + Jez US LUM 384 (cps),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,413,11.88 mm x------------------------------------------------------ x 115.3 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,414,9.09 mm                                                            9.11 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,416,11.83 mm x------------------------------------------------------ x 115.43 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,417,76.51 mm                                                           76.32 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,419,Platemap:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,420,Plate,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,421,Group,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,423,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,
424,424,A,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,,,,,,,
425,425,B,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,,,,,,,
426,426,C,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,,,,,,,
427,427,D,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,,,,,,,
428,428,E,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,,,,,,,
429,429,F,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,,,,,,,
430,430,G,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,,,,,,,
431,431,H,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,,,,,,,
432,432,I,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,,,,,,,
433,433,J,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,,,,,,,
434,434,K,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,,,,,,,
435,435,L,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,,,,,,,
436,436,M,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,,,,,,,
437,437,N,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,,,,,,,
438,438,O,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,,,,,,,
439,439,P,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,,,,,,,
440,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,441, ZL - Z_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,442, - - Undefined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,443, ZH - Z_High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,445,Calculations:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,446,Plate,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,447, Formula index,,,,Calc 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,448, Formula name,,,,Z',,,,,,,,,,,,,,,,,,,,,,,,,,,
449,449, Formula,,,,1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,451,Auto export parameters:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,452,Export format,,,,Plate2,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,453,Include basic assay information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,454,Place assay information at,,,,End of file,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,455,Include basic plate information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,456,Place plate information at,,,,Beginning of plate,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,457,Include protocol information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,458,Protocol info level,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,459,Include error and warning information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,460,Include background information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,461,Add plate number to the file name,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,462,Each plate to separate file,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,463,Field separator to use,,,,System,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,464,File name format,,,,<DefaultDataFolder>\<Date>\<ProtocolName>_<AssayID>.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,466,Operations:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,467,Plate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,468,  Group 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,469,    Measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,470,      Label,,,,Jez US LUM 384 (cps)(1),,,,,,,,,,,,,,,,,,,,,,,,,,,
471,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,472,Labels:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,473,Jez US LUM 384 (cps),,,,7000006,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,474,Measurement height,,,,0 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,475,Measurement time,,,,0.1 s,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,476,CT,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,477,Aperture,,,,384 Plate US Luminescence aperture,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,478,Last edited,,,,3/2/23 11:21,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,479,Last edited by,,,,EnVision,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,480,Factory preset,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,482,Aperture:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,483,384 Plate US Luminescence aperture,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,484,Height,,,,4.2 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,485,Diameter,,,,3.7 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,486,Description,,,,Can also be used in 96 plate,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,487,Last edited,,,,3/9/22 17:22,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,488,Last edited by,,,,Installation,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,489,Factory preset,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,491,Instrument:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,492,Serial number,,,,1051054,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,493,Nickname,,,,EnVision#Alpha_680nm,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,495,Normalization:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,499,Assay notifications:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,500,WARNING: Warning while loading plate. Stacker out of plates. Plate 7 Plate Repeat 1 Well P01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,504,Exported with EnVision Workstation version 1.14.3049.1193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
